id,prompt,intent,task_type,reasoning_chain_detected,d1,d2,d3,d4,d5,complexity_score,tier,complexity,original_complexity,research_signals,confidence,low_confidence_flag,task_description,expected_answer,prompting_techniques,prompt_type,phrasing_style,domain,source
aug_v3_task_sparql_generation_174,"Generate SPARQL queries to retrieve applications by owner, linked controls, open risks, and related evidence documents from an enterprise governance ontology. Context: security operations, variant 4. Keep the answer precise and use the requested output structure.",ANALYTICAL,sparql_generation,True,0.5,1.0,0.75,0.0,0.5,0.575,T2,medium,,[],,False,sparql_generation coverage example for security operations,,,AUGMENTED_SPARQL,,,aug_v3
aug_v3_task_sparql_generation_175,"Generate SPARQL queries to retrieve applications by owner, linked controls, open risks, and related evidence documents from an enterprise governance ontology. Context: security operations, variant 5. Keep the answer precise and use the requested output structure.",ANALYTICAL,sparql_generation,True,0.5,1.0,0.75,0.0,0.5,0.575,T2,medium,,[],,False,sparql_generation coverage example for security operations,,,AUGMENTED_SPARQL,,,aug_v3
aug_v3_task_sparql_generation_176,"Generate SPARQL queries to retrieve applications by owner, linked controls, open risks, and related evidence documents from an enterprise governance ontology. Context: finance operations, variant 1. Keep the answer precise and use the requested output structure.",ANALYTICAL,sparql_generation,True,0.5,1.0,0.75,0.0,0.5,0.575,T2,medium,,[],,False,sparql_generation coverage example for finance operations,,,AUGMENTED_SPARQL,,,aug_v3
aug_v3_task_sparql_generation_177,"Generate SPARQL queries to retrieve applications by owner, linked controls, open risks, and related evidence documents from an enterprise governance ontology. Context: finance operations, variant 2. Keep the answer precise and use the requested output structure.",ANALYTICAL,sparql_generation,True,0.5,1.0,0.75,0.0,0.5,0.575,T2,medium,,[],,False,sparql_generation coverage example for finance operations,,,AUGMENTED_SPARQL,,,aug_v3
aug_v3_task_sparql_generation_178,"Generate SPARQL queries to retrieve applications by owner, linked controls, open risks, and related evidence documents from an enterprise governance ontology. Context: finance operations, variant 3. Keep the answer precise and use the requested output structure.",ANALYTICAL,sparql_generation,True,0.5,1.0,0.75,0.0,0.5,0.575,T2,medium,,[],,False,sparql_generation coverage example for finance operations,,,AUGMENTED_SPARQL,,,aug_v3
aug_v3_task_sparql_generation_179,"Generate SPARQL queries to retrieve applications by owner, linked controls, open risks, and related evidence documents from an enterprise governance ontology. Context: finance operations, variant 4. Keep the answer precise and use the requested output structure.",ANALYTICAL,sparql_generation,True,0.5,1.0,0.75,0.0,0.5,0.575,T2,medium,,[],,False,sparql_generation coverage example for finance operations,,,AUGMENTED_SPARQL,,,aug_v3
aug_v3_task_sparql_generation_180,"Generate SPARQL queries to retrieve applications by owner, linked controls, open risks, and related evidence documents from an enterprise governance ontology. Context: finance operations, variant 5. Keep the answer precise and use the requested output structure.",ANALYTICAL,sparql_generation,True,0.5,1.0,0.75,0.0,0.5,0.575,T2,medium,,[],,False,sparql_generation coverage example for finance operations,,,AUGMENTED_SPARQL,,,aug_v3
aug_v3_task_sparql_generation_181,"Generate SPARQL queries to retrieve applications by owner, linked controls, open risks, and related evidence documents from an enterprise governance ontology. Context: HR workflow, variant 1. Keep the answer precise and use the requested output structure.",ANALYTICAL,sparql_generation,True,0.5,1.0,0.75,0.0,0.5,0.575,T2,medium,,[],,False,sparql_generation coverage example for HR workflow,,,AUGMENTED_SPARQL,,,aug_v3
aug_v3_task_sparql_generation_182,"Generate SPARQL queries to retrieve applications by owner, linked controls, open risks, and related evidence documents from an enterprise governance ontology. Context: HR workflow, variant 2. Keep the answer precise and use the requested output structure.",ANALYTICAL,sparql_generation,True,0.5,1.0,0.75,0.0,0.5,0.575,T2,medium,,[],,False,sparql_generation coverage example for HR workflow,,,AUGMENTED_SPARQL,,,aug_v3
aug_v3_task_sparql_generation_183,"Generate SPARQL queries to retrieve applications by owner, linked controls, open risks, and related evidence documents from an enterprise governance ontology. Context: HR workflow, variant 3. Keep the answer precise and use the requested output structure.",ANALYTICAL,sparql_generation,True,0.5,1.0,0.75,0.0,0.5,0.575,T2,medium,,[],,False,sparql_generation coverage example for HR workflow,,,AUGMENTED_SPARQL,,,aug_v3
aug_v3_task_sparql_generation_184,"Generate SPARQL queries to retrieve applications by owner, linked controls, open risks, and related evidence documents from an enterprise governance ontology. Context: HR workflow, variant 4. Keep the answer precise and use the requested output structure.",ANALYTICAL,sparql_generation,True,0.5,1.0,0.75,0.0,0.5,0.575,T2,medium,,[],,False,sparql_generation coverage example for HR workflow,,,AUGMENTED_SPARQL,,,aug_v3
aug_v3_task_sparql_generation_185,"Generate SPARQL queries to retrieve applications by owner, linked controls, open risks, and related evidence documents from an enterprise governance ontology. Context: HR workflow, variant 5. Keep the answer precise and use the requested output structure.",ANALYTICAL,sparql_generation,True,0.5,1.0,0.75,0.0,0.5,0.575,T2,medium,,[],,False,sparql_generation coverage example for HR workflow,,,AUGMENTED_SPARQL,,,aug_v3
aug_v3_task_sparql_generation_186,"Generate SPARQL queries to retrieve applications by owner, linked controls, open risks, and related evidence documents from an enterprise governance ontology. Context: data governance, variant 1. Keep the answer precise and use the requested output structure.",ANALYTICAL,sparql_generation,True,0.5,1.0,0.75,0.0,0.5,0.575,T2,medium,,[],,False,sparql_generation coverage example for data governance,,,AUGMENTED_SPARQL,,,aug_v3
aug_v3_task_sparql_generation_187,"Generate SPARQL queries to retrieve applications by owner, linked controls, open risks, and related evidence documents from an enterprise governance ontology. Context: data governance, variant 2. Keep the answer precise and use the requested output structure.",ANALYTICAL,sparql_generation,True,0.5,1.0,0.75,0.0,0.5,0.575,T2,medium,,[],,False,sparql_generation coverage example for data governance,,,AUGMENTED_SPARQL,,,aug_v3
aug_v3_task_sparql_generation_188,"Generate SPARQL queries to retrieve applications by owner, linked controls, open risks, and related evidence documents from an enterprise governance ontology. Context: data governance, variant 3. Keep the answer precise and use the requested output structure.",ANALYTICAL,sparql_generation,True,0.5,1.0,0.75,0.0,0.5,0.575,T2,medium,,[],,False,sparql_generation coverage example for data governance,,,AUGMENTED_SPARQL,,,aug_v3
aug_v3_task_sparql_generation_189,"Generate SPARQL queries to retrieve applications by owner, linked controls, open risks, and related evidence documents from an enterprise governance ontology. Context: data governance, variant 4. Keep the answer precise and use the requested output structure.",ANALYTICAL,sparql_generation,True,0.5,1.0,0.75,0.0,0.5,0.575,T2,medium,,[],,False,sparql_generation coverage example for data governance,,,AUGMENTED_SPARQL,,,aug_v3
aug_v3_task_sparql_generation_190,"Generate SPARQL queries to retrieve applications by owner, linked controls, open risks, and related evidence documents from an enterprise governance ontology. Context: data governance, variant 5. Keep the answer precise and use the requested output structure.",ANALYTICAL,sparql_generation,True,0.5,1.0,0.75,0.0,0.5,0.575,T2,medium,,[],,False,sparql_generation coverage example for data governance,,,AUGMENTED_SPARQL,,,aug_v3
aug_v3_task_sparql_generation_191,"Generate SPARQL queries to retrieve applications by owner, linked controls, open risks, and related evidence documents from an enterprise governance ontology. Context: DevOps release, variant 1. Keep the answer precise and use the requested output structure.",ANALYTICAL,sparql_generation,True,0.5,1.0,0.75,0.0,0.5,0.575,T2,medium,,[],,False,sparql_generation coverage example for DevOps release,,,AUGMENTED_SPARQL,,,aug_v3
aug_v3_task_sparql_generation_192,"Generate SPARQL queries to retrieve applications by owner, linked controls, open risks, and related evidence documents from an enterprise governance ontology. Context: DevOps release, variant 2. Keep the answer precise and use the requested output structure.",ANALYTICAL,sparql_generation,True,0.5,1.0,0.75,0.0,0.5,0.575,T2,medium,,[],,False,sparql_generation coverage example for DevOps release,,,AUGMENTED_SPARQL,,,aug_v3
aug_v3_task_sparql_generation_193,"Generate SPARQL queries to retrieve applications by owner, linked controls, open risks, and related evidence documents from an enterprise governance ontology. Context: DevOps release, variant 3. Keep the answer precise and use the requested output structure.",ANALYTICAL,sparql_generation,True,0.5,1.0,0.75,0.0,0.5,0.575,T2,medium,,[],,False,sparql_generation coverage example for DevOps release,,,AUGMENTED_SPARQL,,,aug_v3
aug_v3_task_sparql_generation_194,"Generate SPARQL queries to retrieve applications by owner, linked controls, open risks, and related evidence documents from an enterprise governance ontology. Context: DevOps release, variant 4. Keep the answer precise and use the requested output structure.",ANALYTICAL,sparql_generation,True,0.5,1.0,0.75,0.0,0.5,0.575,T2,medium,,[],,False,sparql_generation coverage example for DevOps release,,,AUGMENTED_SPARQL,,,aug_v3
aug_v3_task_sparql_generation_195,"Generate SPARQL queries to retrieve applications by owner, linked controls, open risks, and related evidence documents from an enterprise governance ontology. Context: DevOps release, variant 5. Keep the answer precise and use the requested output structure.",ANALYTICAL,sparql_generation,True,0.5,1.0,0.75,0.0,0.5,0.575,T2,medium,,[],,False,sparql_generation coverage example for DevOps release,,,AUGMENTED_SPARQL,,,aug_v3
aug_v3_task_sparql_generation_196,"Generate SPARQL queries to retrieve applications by owner, linked controls, open risks, and related evidence documents from an enterprise governance ontology. Context: vendor management, variant 1. Keep the answer precise and use the requested output structure.",ANALYTICAL,sparql_generation,True,0.5,1.0,0.75,0.0,0.5,0.575,T2,medium,,[],,False,sparql_generation coverage example for vendor management,,,AUGMENTED_SPARQL,,,aug_v3
aug_v3_task_sparql_generation_197,"Generate SPARQL queries to retrieve applications by owner, linked controls, open risks, and related evidence documents from an enterprise governance ontology. Context: vendor management, variant 2. Keep the answer precise and use the requested output structure.",ANALYTICAL,sparql_generation,True,0.5,1.0,0.75,0.0,0.5,0.575,T2,medium,,[],,False,sparql_generation coverage example for vendor management,,,AUGMENTED_SPARQL,,,aug_v3
aug_v3_task_sparql_generation_198,"Generate SPARQL queries to retrieve applications by owner, linked controls, open risks, and related evidence documents from an enterprise governance ontology. Context: vendor management, variant 3. Keep the answer precise and use the requested output structure.",ANALYTICAL,sparql_generation,True,0.5,1.0,0.75,0.0,0.5,0.575,T2,medium,,[],,False,sparql_generation coverage example for vendor management,,,AUGMENTED_SPARQL,,,aug_v3
aug_v3_task_sparql_generation_199,"Generate SPARQL queries to retrieve applications by owner, linked controls, open risks, and related evidence documents from an enterprise governance ontology. Context: vendor management, variant 4. Keep the answer precise and use the requested output structure.",ANALYTICAL,sparql_generation,True,0.5,1.0,0.75,0.0,0.5,0.575,T2,medium,,[],,False,sparql_generation coverage example for vendor management,,,AUGMENTED_SPARQL,,,aug_v3
aug_v3_task_sparql_generation_200,"Generate SPARQL queries to retrieve applications by owner, linked controls, open risks, and related evidence documents from an enterprise governance ontology. Context: vendor management, variant 5. Keep the answer precise and use the requested output structure.",ANALYTICAL,sparql_generation,True,0.5,1.0,0.75,0.0,0.5,0.575,T2,medium,,[],,False,sparql_generation coverage example for vendor management,,,AUGMENTED_SPARQL,,,aug_v3
