id,prompt,phrasing_style,domain,d1,d2,d3,d4,d5
v4_d5max_062,"Using the complete uploaded corpus of two years of incident tickets, postmortems, monitoring exports, and runbook history, create an enterprise-grade iot & smart factory package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and incorporate current market pricing, recent vendor documentation, and relevant regulatory updates.",implicit,IoT & Smart Factory,1.0,1.0,1.0,1.0,1.0
v4_d5max_063,"Using the complete uploaded corpus of full data catalog, dbt project, lineage export, warehouse query history, and access logs, create an enterprise-grade system integration package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and compare the uploaded evidence against current provider documentation and industry best practices.",vague,System Integration,1.0,1.0,1.0,0.75,1.0
v4_d5max_064,"Using the complete uploaded corpus of global HRIS export, job architecture, compensation bands, attrition history, and policy documents, create an enterprise-grade regulatory compliance package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and incorporate current market pricing, recent vendor documentation, and relevant regulatory updates.",explicit,Regulatory Compliance,1.0,1.0,1.0,1.0,1.0
v4_d5max_065,"Using the complete uploaded corpus of complete supplier contracts, logistics data, demand forecast history, and warehouse telemetry, create an enterprise-grade general enterprise package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and compare the uploaded evidence against current provider documentation and industry best practices.",explicit,General Enterprise,1.0,1.0,1.0,0.75,1.0
v4_d5max_066,"Using the complete uploaded corpus of source code inventory, CI/CD configuration, security scan history, and deployment audit logs, create an enterprise-grade cloud infrastructure package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and incorporate current market pricing, recent vendor documentation, and relevant regulatory updates.",implicit,Cloud Infrastructure,1.0,1.0,1.0,1.0,1.0
v4_d5max_067,"Using the complete uploaded corpus of customer journey analytics, campaign exports, CRM opportunity history, and consent records, create an enterprise-grade devops package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and compare the uploaded evidence against current provider documentation and industry best practices.",vague,DevOps,1.0,1.0,1.0,0.75,1.0
v4_d5max_068,"Using the complete uploaded corpus of regulatory control library, audit findings, data processing inventory, and vendor risk files, create an enterprise-grade data engineering package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and incorporate current market pricing, recent vendor documentation, and relevant regulatory updates.",explicit,Data Engineering,1.0,1.0,1.0,1.0,1.0
v4_d5max_069,"Using the complete uploaded corpus of factory telemetry archive, device inventory, maintenance logs, and network packet captures, create an enterprise-grade security package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and compare the uploaded evidence against current provider documentation and industry best practices.",explicit,Security,1.0,1.0,1.0,0.75,1.0
v4_d5max_070,"Using the complete uploaded corpus of model registry exports, prompt logs, evaluation datasets, risk assessments, and approval records, create an enterprise-grade finops package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and incorporate current market pricing, recent vendor documentation, and relevant regulatory updates.",implicit,FinOps,1.0,1.0,1.0,1.0,1.0
v4_d5max_071,"Using the complete uploaded corpus of three years of cloud billing exports, resource tags, architecture diagrams, and vendor contracts, create an enterprise-grade ai governance package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and compare the uploaded evidence against current provider documentation and industry best practices.",vague,AI Governance,1.0,1.0,1.0,0.75,1.0
v4_d5max_072,"Using the complete uploaded corpus of two years of incident tickets, postmortems, monitoring exports, and runbook history, create an enterprise-grade marketing tech package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and incorporate current market pricing, recent vendor documentation, and relevant regulatory updates.",explicit,Marketing Tech,1.0,1.0,1.0,1.0,1.0
v4_d5max_073,"Using the complete uploaded corpus of full data catalog, dbt project, lineage export, warehouse query history, and access logs, create an enterprise-grade supply chain package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and compare the uploaded evidence against current provider documentation and industry best practices.",explicit,Supply Chain,1.0,1.0,1.0,0.75,1.0
